day,max_temp,min_temp,solar_radn,wind_run,rain,evapo_trans
30/05/1981,14.4,3.7,5.5,0,0,0.552
31/05/1981,13.8,3.7,4.4,0,11.9,0.354
1/06/1981,16.4,8.9,3.6,0,0,0.235
2/06/1981,17.2,11.7,3.5,0,7.2,0.224
3/06/1981,17.1,13.8,3.4,0,6.4,0.209
4/06/1981,15.6,12.4,3.8,0,21.1,0.282
5/06/1981,13.5,10.8,3.6,0,8.3,0.233
6/06/1981,11.3,4.7,4,0,11.1,0.278
7/06/1981,12.9,7,3.6,0,13.6,0.221
8/06/1981,10.3,8.9,3.5,0,6,0.201
9/06/1981,11.1,5.8,5.4,0,0,0.525
10/06/1981,12.4,4.4,8.2,0,0,1.012
11/06/1981,11.2,1.9,7,0,0,0.761
12/06/1981,11.1,2.1,3.6,0,6.1,0.201
13/06/1981,12.4,5.4,3.4,0,1.4,0.179
14/06/1981,15.3,7,3.8,0,4.8,0.265
15/06/1981,14.9,9.3,5.2,0,13.1,0.539
16/06/1981,15.6,8.8,7.4,0,3.6,0.962
17/06/1981,14,7.4,5.3,0,9,0.54
18/06/1981,13.1,4.7,5.3,0,5.3,0.514
19/06/1981,16.4,3.8,5.6,0,2.3,0.588
20/06/1981,14,5.5,6.1,0,0,0.671
21/06/1981,13,4,8.1,0,2.7,0.997
22/06/1981,10.4,4.6,4.5,0,0,0.359
23/06/1981,10.3,6,7.7,0,0,0.918
24/06/1981,10.8,7.1,5.7,0,0,0.586
25/06/1981,13.4,1.8,7.5,0,0,0.87
26/06/1981,15.4,3.3,5.4,0,10.3,0.539
27/06/1981,17,5.7,5.2,0,10.7,0.53
28/06/1981,14.6,9.9,3.6,0,18.1,0.233
29/06/1981,14.8,9.2,5.4,0,5.2,0.576
30/06/1981,12.5,6.4,4.7,0,0,0.415
1/07/1981,15.8,4,9.5,0,0,1.29
2/07/1981,13.3,3.7,5,0,6.6,0.456
3/07/1981,13.9,7.2,5.6,0,9.6,0.594
4/07/1981,14,7.2,7,0,8,0.854
5/07/1981,14,5.3,4,0,12.9,0.291
6/07/1981,14,8.1,6.1,0,5.1,0.694
7/07/1981,13.6,5.5,6,0,19.2,0.649
8/07/1981,11.4,7.4,5.3,0,14.5,0.521
9/07/1981,11.3,5.7,6.3,0,1.1,0.683
10/07/1981,9.4,3.1,4,0,1.4,0.264
11/07/1981,10.1,2.4,4.7,0,0,0.378
12/07/1981,9.1,4.1,4.5,0,0,0.349
13/07/1981,9.8,3.7,7.2,0,0,0.799
14/07/1981,10,1.5,8.2,0,0,0.936
15/07/1981,9.8,2.9,7.5,0,0,0.838
16/07/1981,10.7,2,5.8,0,13.8,0.56
17/07/1981,10,3.8,8.7,0,0,1.052
18/07/1981,9.4,3,4.1,0,18.9,0.28
19/07/1981,9.1,4.6,5.5,0,0,0.518
20/07/1981,10.4,3.5,7.3,0,0,0.82
21/07/1981,11.9,0.8,9.6,0,0,1.183
22/07/1981,12.7,0.4,9.8,0,0,1.223
23/07/1981,13.2,2.2,6.5,0,0,0.702
24/07/1981,14.1,4.1,7.2,0,0,0.854
25/07/1981,13.2,8.1,3.9,0,1.2,0.281
26/07/1981,13.2,8.9,6.7,0,0,0.806
27/07/1981,12.2,3.8,6.6,0,6.5,0.725
28/07/1981,12.3,5.4,5.1,0,1.2,0.478
29/07/1981,14.3,5.8,6.4,0,1.1,0.733
30/07/1981,14.4,7.8,6.3,0,4.8,0.733
31/07/1981,12.7,5.5,7.7,0,4.2,0.943
1/08/1981,13.8,5,10,0,3.8,1.362
2/08/1981,12.1,4.1,9.5,0,4.5,1.227
3/08/1981,10.5,3,6.8,0,15.3,0.732
4/08/1981,9,2.6,6.7,0,1.1,0.696
5/08/1981,10.5,2.9,11.7,0,0,1.543
6/08/1981,12.7,0.4,12.7,0,0,1.701
7/08/1981,12.9,3.7,5.5,0,0,0.54
8/08/1981,11.4,8.2,6,0,11.8,0.654
9/08/1981,10.6,5.9,8.1,0,7.8,0.99
10/08/1981,12.9,5,10.3,0,7.9,1.398
11/08/1981,12.2,7.5,5.5,0,0,0.564
12/08/1981,9.8,4.1,11.7,0,0,1.554
13/08/1981,13.1,1,8.1,0,0,0.956
14/08/1981,12.8,4.3,9.1,0,4.2,1.173
15/08/1981,14.9,5,9.5,0,0,1.292
16/08/1981,13.8,3.8,12.7,0,0,1.815
17/08/1981,13.3,3,10,0,0,1.315
18/08/1981,13,2.7,5.4,0,7.1,0.516
19/08/1981,13.9,6.8,8.8,0,3.9,1.18
20/08/1981,12.6,6.5,10.1,0,0,1.386
21/08/1981,13,5.5,9.3,0,0,1.232
22/08/1981,11,3.3,5.5,0,9.2,0.523
23/08/1981,13.2,6.5,5.3,0,9,0.528
24/08/1981,14.3,8.5,6.9,0,7.8,0.851
25/08/1981,13.3,6.7,11.1,0,0,1.585
26/08/1981,11.1,4.8,8.8,0,0,1.102
27/08/1981,11.5,1.6,10.5,0,0,1.338
28/08/1981,9.9,0.8,12.1,0,0,1.545
29/08/1981,11.6,0.1,12.7,0,0,1.665
30/08/1981,13.3,-2.4,13.9,0,0,1.837
31/08/1981,13,2.5,7.3,0,0,0.839
1/09/1981,13,6.2,7.7,0,0,0.956
2/09/1981,12.7,3.4,8.3,0,0,1.019
3/09/1981,14.8,4.8,12.7,0,5.5,1.865
4/09/1981,13,6.2,15.3,0,3.8,2.323
5/09/1981,11.8,7,12.6,0,5.9,1.827
6/09/1981,11.6,2.8,13.8,0,0,1.919
7/09/1981,13.9,6.5,14.7,0,0,2.258
8/09/1981,14.7,8,11.4,0,0,1.696
9/09/1981,15.8,4.4,11.4,0,5.4,1.649
10/09/1981,14.4,7.9,15.7,0,0,2.494
11/09/1981,14.3,1.9,16.8,0,0,2.487
12/09/1981,16.9,5.8,9.1,0,6.5,1.264
13/09/1981,13.6,9.1,14,0,5.2,2.186
14/09/1981,12.6,6.8,12,0,6.5,1.734
15/09/1981,12.7,3.4,15.8,0,1.6,2.311
16/09/1981,13.8,7.2,10.2,0,0,1.442
17/09/1981,12.5,4.5,14.3,0,0,2.079
18/09/1981,14.1,0.7,10.9,0,0,1.44
19/09/1981,17.5,7,8.3,0,1.7,1.135
20/09/1981,15.5,10.1,7.6,0,9.9,1.013
21/09/1981,12.4,5.2,11.5,0,0,1.604
22/09/1981,13.7,3.7,8.5,0,0,1.073
23/09/1981,16.4,5.7,10.5,0,1.9,1.517
24/09/1981,15.2,9.9,7.8,0,17.4,1.046
25/09/1981,15,9,15.7,0,2.3,2.542
26/09/1981,15.6,6.8,14.6,0,6.5,2.291
27/09/1981,14.2,7.1,13.7,0,5.8,2.096
28/09/1981,15.6,7.3,10.2,0,6.9,1.474
29/09/1981,12.8,7.9,13.9,0,2.3,2.118
30/09/1981,14.4,7.7,14.7,0,0,2.302
1/10/1981,15.9,5.3,18.4,0,0,2.963
2/10/1981,18.6,8,12.7,0,0,2.026
3/10/1981,20.8,12.2,15.7,0,0,2.795
4/10/1981,17,10.1,16.8,0,0,2.846
5/10/1981,16.3,10.9,13.3,0,6.9,2.157
6/10/1981,13.1,10,10.4,0,14.2,1.515
7/10/1981,16,6.3,18.4,0,0,3
8/10/1981,16.6,4.1,23.9,0,1.4,3.958
9/10/1981,15,7.5,24.3,0,0,4.114
10/10/1981,18.5,2.6,22.6,0,0,3.736
11/10/1981,17.9,2.4,11.7,0,0,1.706
12/10/1981,16.2,4.4,23.6,0,0,3.898
13/10/1981,16.1,4.8,20.9,0,0,3.414
14/10/1981,16.4,3,21.9,0,0,3.519
15/10/1981,17.4,5.7,20.4,0,0,3.405
16/10/1981,15.3,7.8,10.1,0,15,1.458
17/10/1981,12.1,10,10.2,0,45.3,1.461
18/10/1981,11.8,3.9,12.7,0,0,1.767
19/10/1981,15.9,5,25.8,0,0,4.317
20/10/1981,15.6,4.1,25.4,0,0,4.168
21/10/1981,17.8,5,22.6,0,0,3.808
22/10/1981,17.1,6.9,21.2,0,4.8,3.592
23/10/1981,16.3,13.3,10.5,0,2.3,1.645
24/10/1981,15.5,13.5,10.2,0,59.2,1.574
25/10/1981,12.4,8.7,10.8,0,1.4,1.555
26/10/1981,16.9,4,17.1,0,0,2.713
27/10/1981,12.9,7.2,20.8,0,0,3.364
28/10/1981,11.6,4.7,24.8,0,0,3.872
29/10/1981,13.9,1.8,24.8,0,0,3.839
30/10/1981,17.4,1.8,15.9,0,0,2.431
31/10/1981,20.5,8.6,19.3,0,0,3.411
1/11/1981,14.3,10.3,24.9,0,0,4.327
2/11/1981,14.8,7.6,14.8,0,0,2.328
3/11/1981,18.3,9.1,27.1,0,0,4.896
4/11/1981,16.9,6.9,19.9,0,0,3.336
5/11/1981,15.7,6.5,19.6,0,0,3.221
6/11/1981,17.2,10.3,12.6,0,0,2.026
7/11/1981,17,12.9,12.1,0,30.6,1.976
8/11/1981,20.4,11.6,17,0,6.6,3.037
9/11/1981,15.6,11.4,12.6,0,3.4,2.015
10/11/1981,13.7,9.2,18.9,0,0,3.115
11/11/1981,18.1,7.7,27,0,0,4.793
12/11/1981,16.4,5.8,12.3,0,0,1.855
13/11/1981,17.7,10.8,18.2,0,0,3.169
14/11/1981,18.8,11.2,12.4,0,0,2.039
15/11/1981,19.1,11.5,11.6,0,2,1.887
16/11/1981,17,13.3,19.1,0,1.3,3.413
17/11/1981,16.4,10.4,19.7,0,2,3.408
18/11/1981,16.7,6.3,19.2,0,0,3.175
19/11/1981,18.3,4.6,25.3,0,0,4.322
20/11/1981,19.4,8,30.2,0,0,5.51
21/11/1981,20.2,7.8,25.4,0,0,4.588
22/11/1981,20.6,7.6,28.4,0,0,5.197
23/11/1981,22.6,8.1,27.7,0,0,5.191
24/11/1981,20.5,5.4,30,0,0,5.383
25/11/1981,19.3,7.6,28.1,0,0,5.067
26/11/1981,19.7,5.6,29.6,0,0,5.27
27/11/1981,20.1,5.4,26.6,0,0,4.7
28/11/1981,19.6,7.7,12.8,0,0,2.061
29/11/1981,23.3,9,13,0,5.2,2.212
30/11/1981,18.8,13,15.9,0,4.7,2.802
1/12/1981,19.2,15.2,13.6,0,5.7,2.387
2/12/1981,19.3,14,23.1,0,0,4.361
3/12/1981,19.7,10.6,29,0,0,5.435
4/12/1981,21.2,5.5,29.1,0,0,5.252
5/12/1981,21.7,8.7,25.5,0,0,4.725
6/12/1981,22.5,14.4,26.8,0,0,5.325
7/12/1981,21.1,16,23.4,0,5.9,4.593
8/12/1981,19.3,13,20.7,0,5,3.817
9/12/1981,18.6,11.1,19.8,0,5.1,3.534
10/12/1981,17.8,11.4,21.5,0,4.4,3.859
11/12/1981,21.4,9.3,30.2,0,0,5.703
12/12/1981,20.5,5.5,24.9,0,0,4.393
13/12/1981,20.8,10.1,22.1,0,0,4.051
14/12/1981,21.8,8.2,26,0,0,4.807
15/12/1981,20.7,9.9,13.6,0,0,2.297
16/12/1981,22,13.6,19.1,0,0,3.6
17/12/1981,20.9,14,17.8,0,0,3.297
18/12/1981,21.2,11.5,22.5,0,0,4.209
19/12/1981,20.8,10.9,16.4,0,0,2.903
20/12/1981,20.6,13.8,15.6,0,0,2.813
21/12/1981,20.5,12.2,13.3,0,1.4,2.284
22/12/1981,20.3,15.1,15.5,0,0,2.819
23/12/1981,21.6,15.3,15,0,4.1,2.752
24/12/1981,23.2,14.3,22.1,0,0,4.325
25/12/1981,21.9,11.8,16.7,0,0,3.026
26/12/1981,23.5,12.6,26.7,0,0,5.263
27/12/1981,23.9,12.9,28,0,0,5.582
28/12/1981,25.3,14.6,20.7,0,0,4.111
29/12/1981,23.4,14.5,17.2,0,0,3.263
30/12/1981,23.5,14.6,19.3,0,1.4,3.732
31/12/1981,23.5,15.9,14.6,0,14.9,2.729
1/01/1982,22.9,14.7,25.6,0,0,5.098
2/01/1982,24.4,13.1,20.5,0,0,3.974
3/01/1982,22,11.1,17,0,1.4,3.071
4/01/1982,22.2,12.7,26.6,0,0,5.18
5/01/1982,22.3,13.6,24.1,0,0,4.691
6/01/1982,21.8,10.5,23.2,0,4.3,4.338
7/01/1982,18.5,9.9,13.9,0,10.3,2.305
8/01/1982,21.4,9.5,25.7,0,1.8,4.79
9/01/1982,23.5,11,25.9,0,0,5.01
10/01/1982,22.4,7.6,28.3,0,0,5.275
11/01/1982,22.9,11.8,29.9,0,0,5.874
12/01/1982,26.8,9.7,29.4,0,0,5.87
13/01/1982,27.2,11.8,27.2,0,0,5.523
14/01/1982,26.8,11.5,17.2,0,0,3.275
15/01/1982,25.3,12.2,27.8,0,0,5.576
16/01/1982,24.5,9.9,29.1,0,0,5.686
17/01/1982,24.9,10.9,30.5,0,0,6.067
18/01/1982,23.7,11.6,19.7,0,0,3.718
19/01/1982,21,11.7,18.2,0,1.3,3.309
20/01/1982,17.8,7.5,28.4,0,0,5.038
21/01/1982,22.1,7.4,25,0,0,4.58
22/01/1982,22.6,10.4,15.9,0,17.1,2.837
23/01/1982,21,15.6,19.8,0,1.7,3.788
24/01/1982,17.9,9.9,26.2,0,1.3,4.737
25/01/1982,18.8,7,23.8,0,0,4.17
26/01/1982,23.2,13.2,17.7,0,1.1,3.324
27/01/1982,23.2,16.1,17.1,0,4.5,3.284
28/01/1982,20.2,11,29.1,0,0,5.506
29/01/1982,23.5,6,29.6,0,0,5.511
30/01/1982,25,10,29.8,0,0,5.87
31/01/1982,22.8,10.6,21.1,0,0,3.944
1/02/1982,24.3,15.6,19,0,0,3.729
2/02/1982,23.9,12.6,26.2,0,0,5.174
3/02/1982,22.7,13.7,28.1,0,0,5.582
4/02/1982,22.2,6.9,28.1,0,0,5.186
5/02/1982,22.7,9.8,22.4,0,6.5,4.18
6/02/1982,17.4,9.5,22.2,0,9,3.904
7/02/1982,21.8,6.2,28,0,0,5.106
8/02/1982,25.4,7.6,27.8,0,0,5.334
9/02/1982,28.6,9.6,27.4,0,0,5.525
10/02/1982,24.5,13.2,26.6,0,0,5.323
11/02/1982,24.8,11.5,27.6,0,0,5.468
12/02/1982,23.6,11.2,25.1,0,0,4.854
13/02/1982,21.9,10.9,28,0,0,5.366
14/02/1982,22.5,6.9,26.5,0,0,4.878
15/02/1982,24.1,7.5,25.6,0,0,4.804
16/02/1982,23.6,8.6,25,0,0,4.709
17/02/1982,23.6,10.4,14.7,0,0,2.611
18/02/1982,22.7,16.1,11,0,14.4,1.914
19/02/1982,22.3,16.6,11.3,0,7.8,1.982
20/02/1982,20.5,13.8,18.1,0,0,3.342
21/02/1982,22.4,7.7,24.2,0,0,4.445
22/02/1982,24.6,11.3,25.9,0,18,5.079
23/02/1982,24.1,14.7,14.5,0,2,2.691
24/02/1982,24.7,17,17.5,0,3.6,3.45
25/02/1982,21.9,18.9,11.7,0,18.8,2.108
26/02/1982,22.5,17.9,11.6,0,0,2.078
27/02/1982,24.9,15,19.7,0,0,3.886
28/02/1982,22.5,13.7,11.7,0,0,2.018
1/03/1982,20.9,16.7,9,0,22.6,1.453
2/03/1982,22.9,13.5,14.8,0,9.8,2.695
3/03/1982,15.5,11.5,9,0,38.2,1.305
4/03/1982,19.4,9,18.7,0,0,3.266
5/03/1982,21.6,8.7,19.6,0,0,3.515
6/03/1982,20.4,9.4,9.3,0,0,1.405
7/03/1982,21.7,11.4,12.5,0,0,2.125
8/03/1982,23.1,12.3,18.9,0,0,3.55
9/03/1982,23.2,12.8,15.5,0,0,2.836
10/03/1982,23.3,13.6,18.8,0,0,3.58
11/03/1982,23.2,12,21.6,0,0,4.122
12/03/1982,22.7,13,12.9,0,1.4,2.267
13/03/1982,21.6,12.9,16.5,0,0,3.007
14/03/1982,17.3,9.7,17.5,0,0,2.981
15/03/1982,15.8,8.4,17.6,0,0,2.911
16/03/1982,17.4,3.9,18.3,0,0,2.948
17/03/1982,18.9,3.7,21.4,0,0,3.574
18/03/1982,20.5,4.6,18.1,0,0,3.037
19/03/1982,20.1,8.9,15.5,0,0,2.642
20/03/1982,20.5,9,12.9,0,0,2.129
21/03/1982,21.3,10.6,11.5,0,0,1.892
22/03/1982,20.6,8,17.9,0,0,3.113
23/03/1982,20.6,10.1,14.4,0,10.1,2.464
24/03/1982,18.2,8,12.4,0,12.6,1.958
25/03/1982,21.4,7.6,19.6,0,0,3.468
26/03/1982,20,7.1,21.2,0,0,3.715
27/03/1982,21.2,5.9,20.8,0,0,3.636
28/03/1982,20,6.1,17.4,0,0,2.933
29/03/1982,20.7,6.2,15.1,0,0,2.505
30/03/1982,19.8,8.8,10.1,0,20.2,1.548
31/03/1982,19,13.7,9.9,0,24,1.573
1/04/1982,18,14.3,6.9,0,0,0.941
2/04/1982,18.1,10.7,9,0,7.4,1.33
3/04/1982,19.7,9.8,8.6,0,2,1.259
4/04/1982,17.1,10.8,11.1,0,0,1.735
5/04/1982,16,8.4,15.1,0,1.9,2.438
6/04/1982,18.2,6.1,10.6,0,13.2,1.574
7/04/1982,18.9,11.3,12.9,0,0,2.145
8/04/1982,18.9,8.5,9.1,0,11.1,1.33
9/04/1982,11,9,6.6,0,0,0.766
10/04/1982,12.4,8.4,8.6,0,0,1.145
11/04/1982,12.1,8.3,7.9,0,0,1.011
12/04/1982,16.5,5.5,9.1,0,0,1.254
13/04/1982,16.2,8.8,8.1,0,1.9,1.103
14/04/1982,17,8.2,7.5,0,1.8,0.989
15/04/1982,14.6,6.4,9.3,0,0,1.276
16/04/1982,14.7,6.9,13.7,0,0,2.103
17/04/1982,16.3,4.9,15.3,0,0,2.389
18/04/1982,16.1,4.3,14.7,0,0,2.258
19/04/1982,18.6,7.8,11.3,0,0,1.747
20/04/1982,16.8,5.5,15.7,0,0,2.494
21/04/1982,15.2,2.7,15.9,0,0,2.388
22/04/1982,15.9,3.5,14.9,0,0,2.257
23/04/1982,16.3,5,15.5,0,0,2.429
24/04/1982,16,3.9,14.1,0,0,2.127
25/04/1982,16.4,3.3,15.1,0,0,2.302
26/04/1982,16,1.8,13.6,0,0,1.979
27/04/1982,16.5,3.1,14.5,0,0,2.191
28/04/1982,17.4,2.4,15,0,0,2.287
29/04/1982,15.4,5.3,7,0,10.8,0.849
30/04/1982,16.3,10.3,8.2,0,6.6,1.142
1/05/1982,15.2,9.2,6.9,0,5.5,0.866
2/05/1982,11.8,7.6,6.8,0,1.6,0.796
3/05/1982,13.8,2.3,11.5,0,0,1.57
4/05/1982,13.6,0.8,11.4,0,0,1.515
5/05/1982,14.9,1.3,11.1,0,0,1.503
6/05/1982,15.9,1.5,8.4,0,0,1.055
7/05/1982,16.4,5.6,8.4,0,0,1.123
8/05/1982,17.3,9.2,6.5,0,7.5,0.807
9/05/1982,16.5,7.9,10.2,0,0,1.499
10/05/1982,17.3,5.8,9.6,0,4.5,1.364
11/05/1982,17.5,9,8.7,0,2.2,1.239
12/05/1982,16.6,11.1,6.4,0,11.1,0.798
13/05/1982,14.8,8.6,8.4,0,4.8,1.141
14/05/1982,14.2,5.4,6,0,17.1,0.654
15/05/1982,12.6,8.9,5.4,0,1.6,0.56
16/05/1982,14.8,5,8,0,0,1.018
17/05/1982,15.5,7.3,7.9,0,1.2,1.039
18/05/1982,15.1,8.5,9.3,0,0,1.314
19/05/1982,17,8,6,0,0,0.698
20/05/1982,15.9,9.1,4.7,0,17.1,0.447
21/05/1982,15.5,8.1,7.7,0,2.4,1.01
22/05/1982,15,9.2,5.1,0,15.3,0.519
23/05/1982,12.4,5.8,5.9,0,10.7,0.624
24/05/1982,13.3,4.6,7.7,0,6.9,0.939
25/05/1982,15.2,7.8,7.1,0,9,0.89
26/05/1982,13,7.4,9,0,0,1.213
27/05/1982,15,6.3,6.2,0,0,0.707
28/05/1982,13.8,5.7,9.5,0,0,1.285
29/05/1982,12,3.5,5.1,0,0,0.464
30/05/1982,14.1,1.3,8.2,0,0,0.992
31/05/1982,13.8,3.1,4.7,0,0,0.403
1/06/1982,12.7,6,4.4,0,0,0.36
2/06/1982,13.3,2.6,7.2,0,0,0.827
3/06/1982,15.1,6.1,4.2,0,22.9,0.336
4/06/1982,15,11.9,3.6,0,71.9,0.239
5/06/1982,8.3,6,3.5,0,7.2,0.187
6/06/1982,9.2,5.7,4,0,0,0.273
7/06/1982,12.2,3.4,6.5,0,2.6,0.704
8/06/1982,11.9,3.7,7.2,0,0,0.823
9/06/1982,12,0.3,8.8,0,0,1.045
10/06/1982,11.9,3,7.9,0,0,0.934
11/06/1982,11.4,3.7,7.7,0,0,0.902
12/06/1982,11.2,1.1,7,0,3,0.752
13/06/1982,10.6,3.9,6,0,0,0.608
14/06/1982,10.5,2.4,7.1,0,0,0.775
15/06/1982,10.3,0.4,8.1,0,0,0.909
16/06/1982,9.2,-1.9,8,0,0,0.846
17/06/1982,9,1.2,6,0,0,0.57
18/06/1982,9.9,3.1,8.7,0,0,1.04
19/06/1982,10.9,-1,8.5,0,0,0.96
20/06/1982,12.5,-1.2,8.3,0,1.2,0.949
21/06/1982,12.6,1.3,4.9,0,1.9,0.42
22/06/1982,12.4,6.8,3.6,0,16,0.218
23/06/1982,13.6,5.2,5,0,32.3,0.468
24/06/1982,10.1,6.5,3.6,0,4.3,0.211
25/06/1982,11.8,3.8,5.6,0,14,0.55
26/06/1982,10.3,5,3.5,0,0,0.19
27/06/1982,12.6,2.2,5.7,0,0,0.56
28/06/1982,11.5,3.9,4,0,0,0.275
29/06/1982,12.4,5.4,5.2,0,0,0.497
30/06/1982,13,2.5,6.1,0,0,0.634
1/07/1982,13.3,4.9,8.9,0,0,1.156
2/07/1982,11,0.2,6.4,0,0,0.643
3/07/1982,9.9,0.2,4.8,0,0,0.38
4/07/1982,11.4,1.3,6,0,0,0.593
5/07/1982,9.7,0.9,6.6,0,0,0.669
6/07/1982,9.8,-0.9,8.3,0,0,0.914
7/07/1982,10.1,-2.3,9.7,0,0,1.111
8/07/1982,10.1,-2.3,7.4,0,0,0.762
9/07/1982,9.7,-0.1,9.4,0,0,1.097
10/07/1982,9.9,-2.3,9.7,0,0,1.108
11/07/1982,11.2,-1.8,9.9,0,0,1.171
12/07/1982,12.7,-0.6,8.5,0,1.3,0.993
13/07/1982,11.7,3.8,5.5,0,6.4,0.532
14/07/1982,10.9,6.3,5,0,6.8,0.457
15/07/1982,11.1,2.8,7.6,0,5.2,0.87
16/07/1982,12.1,5.1,6.5,0,8.2,0.72
17/07/1982,13.9,7.7,7.5,0,3.7,0.951
18/07/1982,14.1,8.9,7.7,0,2.3,1.003
19/07/1982,14.6,9,5.6,0,3.7,0.611
20/07/1982,11.4,9.9,3.8,0,30,0.262
21/07/1982,9.3,6,4.5,0,1.7,0.36
22/07/1982,8.6,3,7.9,0,0,0.889
23/07/1982,10.2,-0.5,9.4,0,0,1.098
24/07/1982,11.1,0.3,9.8,0,0,1.192
25/07/1982,11.4,0,7.7,0,0,0.854
26/07/1982,11.4,1.6,8.3,0,0,0.974
27/07/1982,13.7,2.8,6.6,0,0,0.73
28/07/1982,13.3,2.8,4.8,0,4.2,0.416
29/07/1982,14.7,5.6,5.2,0,0,0.515
30/07/1982,15,7.3,6.5,0,1.5,0.771
31/07/1982,15.2,7.8,7.1,0,8.9,0.89
1/08/1982,14.5,6.6,10.2,0,12.5,1.444
2/08/1982,11.6,6.2,6.8,0,1.4,0.779
3/08/1982,12,3.7,12,0,0,1.647
4/08/1982,13.7,4.9,11.4,0,0,1.608
5/08/1982,13.1,5.4,6.9,0,0,0.804
6/08/1982,13.2,5.4,10.6,0,0,1.465
7/08/1982,12.7,6.4,8,0,4.5,1.008
8/08/1982,13.4,5.8,9.3,0,0,1.244
9/08/1982,13.8,4,10.4,0,0,1.414
10/08/1982,13.9,4.5,7.2,0,5.9,0.857
11/08/1982,13.4,5.9,6.5,0,1.8,0.741
12/08/1982,13.8,2.8,11.2,0,0,1.529
13/08/1982,13.2,2.3,7.9,0,1.3,0.942
14/08/1982,15.5,8.3,8.7,0,1.4,1.203
15/08/1982,9.5,6.1,5.4,0,0,0.516
16/08/1982,10.4,0.8,13.5,0,0,1.781
17/08/1982,12,-0.6,10.1,0,12.5,1.24
18/08/1982,8.5,2.7,6.5,0,0,0.659
19/08/1982,12.6,-0.6,12.3,0,0,1.608
20/08/1982,12.9,4.3,11.3,0,0,1.56
21/08/1982,13.6,1,10,0,0,1.284
22/08/1982,15.9,5.5,12.3,0,0,1.838
23/08/1982,14.3,8,10.4,0,0,1.501
24/08/1982,14.3,5,9.5,0,1.2,1.281
25/08/1982,14,5.5,10.3,0,7.9,1.429
26/08/1982,11.7,6.2,8.7,0,0,1.116
27/08/1982,13.3,1.7,13.4,0,0,1.868
28/08/1982,14.4,1,10.9,0,2,1.452
29/08/1982,12.5,6.8,8.6,0,0,1.119
30/08/1982,13.5,-0.5,12.8,0,0,1.715
31/08/1982,13.1,1.4,10,0,6.6,1.282
1/09/1982,12.4,8,10.9,0,0,1.561
2/09/1982,11.5,4.1,17.2,0,0,2.534
3/09/1982,12.3,0.4,12.8,0,4.2,1.707
4/09/1982,11.2,4.4,8,0,14.3,0.96
5/09/1982,12.8,7.3,9.4,0,4.7,1.282
6/09/1982,13.7,5.4,17.2,0,0,2.661
7/09/1982,12.1,3.8,7.9,0,0,0.947
8/09/1982,13.6,8.1,7.9,0,3.4,1.026
9/09/1982,13.3,6.6,10.8,0,0,1.528
10/09/1982,13.1,3.2,9.6,0,2.6,1.246
11/09/1982,15.7,9,12,0,1.8,1.85
12/09/1982,15,9,14.6,0,0,2.332
13/09/1982,13.6,4.3,12.5,0,0,1.787
14/09/1982,13.1,6.2,15.5,0,0,2.362
15/09/1982,10.7,3.8,15.7,0,0,2.241
16/09/1982,12.4,-0.1,18.5,0,0,2.626
17/09/1982,13.8,0.6,18.1,0,0,2.641
18/09/1982,14.3,2.6,14.6,0,0,2.128
19/09/1982,14.8,7,10.1,0,5.9,1.437
20/09/1982,13.6,8.9,7.9,0,3.9,1.035
21/09/1982,15.3,7.6,9,0,2.2,1.247
22/09/1982,14.8,9,8.9,0,2.4,1.241
23/09/1982,17.1,7.9,16,0,0,2.628
24/09/1982,16.2,3.7,15,0,0,2.291
25/09/1982,15,9.7,7.6,0,11.4,1.003
26/09/1982,15.2,11.9,10.5,0,0,1.602
27/09/1982,14.6,9.7,8.8,0,31.4,1.229
28/09/1982,12.6,5.3,15.1,0,0,2.246
29/09/1982,14,1.1,15.5,0,0,2.227
30/09/1982,14.4,2.5,12.1,0,0,1.692
1/10/1982,12.7,6.7,10.9,0,0,1.536
2/10/1982,13.6,6.2,10.3,0,13,1.435
3/10/1982,12.4,6,20.1,0,1.2,3.151
4/10/1982,13.4,7.4,14.6,0,0,2.25
5/10/1982,12.9,4.3,12.8,0,3.8,1.822
6/10/1982,13.5,3.8,17.8,0,0,2.701
7/10/1982,13.5,2,24.2,0,0,3.726
8/10/1982,15.4,4.9,16.2,0,0,2.53
9/10/1982,16.1,4.4,16.2,0,6.7,2.535
10/10/1982,14.1,8.9,14.8,0,0,2.344
11/10/1982,14.7,7,16.1,0,4,2.552
12/10/1982,14.4,8.1,21.3,0,0,3.551
13/10/1982,16.9,8.2,16.8,0,0,2.785
14/10/1982,17.5,6.4,19.4,0,0,3.245
15/10/1982,17.2,9.2,14.2,0,2.5,2.315
16/10/1982,12.6,7.2,21.5,0,0,3.466
17/10/1982,14.3,4.8,23.1,0,0,3.721
18/10/1982,10.6,5,10.8,0,2.9,1.439
19/10/1982,13.1,4.5,17.7,0,0,2.694
20/10/1982,15,2.4,22.7,0,0,3.564
21/10/1982,14.8,3.5,17.8,0,5.1,2.738
22/10/1982,16.3,6.2,24,0,4.2,4.058
23/10/1982,16.2,8.1,19.4,0,12.8,3.259
24/10/1982,11.1,3.7,19.4,0,9.8,2.877
25/10/1982,13.3,4.9,13.1,0,27.5,1.901
26/10/1982,12.1,4.4,17,0,1.1,2.532
27/10/1982,14.7,4.6,18.2,0,0,2.848
